Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
13,5,1.36,99640,23460,2851,1228.9,66180,166.1,18.58,673,2.15,32.03,34.69,11.6,4.27,9.55,3.64,1.023,1.045
14,1,1.11,99310,23580,2890,1218.7,66620,171.6,18.46,647,2.03,32.84,34.99,11.89,4.42,9.57,3.7,0.895,1.147
14,2,1.34,99550,23330,2841,1222.4,65690,162.5,18.68,666,2.2,31.8,34.59,11.5,4.34,9.54,3.54,0.938,1.104
14,3,0.92,100400,23530,2834,1231.9,65740,165.2,18.53,666,2.02,32.26,36.39,11.66,4.34,9.8,3.61,0.953,1.05
14,4,1.41,100660,23460,2797,1226.9,65600,160.9,18.26,663,2.21,32.09,36.23,11.65,4.34,9.68,3.89,0.961,1.117
14,5,1.55,100440,23380,2824,1226.4,65650,164.5,18.44,675,2.22,32.18,36.14,11.07,4.35,9.67,3.38,0.996,1.088
14,6,1.26,100560,23600,2866,1237.4,66330,167,18.5,664,2.15,32.4,35.3,11.66,4.33,9.7,3.67,0.93,1.109
14,7,1.24,99700,23480,2861,1216.2,66630,166.1,18.54,656,2.12,32.45,37.48,11.39,4.47,9.92,3.56,1.075,1.086
14,8,1.5,100560,23230,2813,1228.2,65040,164.3,18.45,655,2.08,31.86,35.31,11.74,4.3,9.59,3.92,1.012,1.048
14,9,1.43,99950,23290,2775,1224,64370,168.6,18.4,665,2.14,31.5,35.61,10.96,4.31,9.74,3.49,0.933,1.084
14,10,1.44,100250,23270,2773,1230.6,65210,161.8,18.55,647,2.08,32.03,35.07,11.31,4.29,9.44,3.71,1,1.078
14,11,1.15,99810,23450,2814,1222.8,65510,174.4,18.75,650,2.05,31.81,36.07,11.61,4.34,9.66,3.72,0.951,1.093
14,12,1.46,100420,23200,2777,1219.3,65200,164.2,18.61,658,2.16,31.39,36.54,11.4,4.34,9.66,3.73,0.985,1.09
14,13,1.15,99360,23450,2834,1223.3,66220,167.2,18.77,659,2.11,32.5,35.42,11.75,4.42,9.82,3.91,1.024,1.041
14,14,1.48,100470,23290,2825,1216.6,65700,168.5,18.52,666,2.13,32.57,36.98,11.79,4.38,9.85,3.92,0.943,1.104
14,15,1.16,100330,23770,2906,1228.7,67020,172,18.14,657,1.98,33.14,35.7,11.39,4.72,9.62,3.65,0.98,1.087
14,16,1.46,100530,23640,2852,1230.6,65910,167.5,18.63,650,2.09,32.01,34.61,11.76,4.51,9.5,3.67,0.952,1.103
14,17,1.26,101000,23430,2821,1235.3,65220,157.9,18.4,660,2.1,32.17,35.58,11.87,4.12,9.68,3.47,0.921,1.116
14,18,1.39,100850,23580,2847,1234,65630,162.5,18.52,668,2.14,32.21,35.7,11.64,4.43,9.73,3.66,0.985,1.141
14,19,1.27,99970,23560,2821,1230,65750,160.8,18.67,656,2.07,31.7,34.43,11.11,4.2,9.61,3.35,0.9,1.086
14,20,1.59,99720,23650,2876,1221.6,66550,165.1,17.77,641,2.12,32.63,33.81,12.54,4.31,9.61,3.59,0.914,1.135
15,1,1.61,101060,23210,2723,1225.7,63670,167,18.22,643,2.1,30.72,34.97,11.11,4.12,9.54,3.38,0.935,1.093
15,2,1.56,102170,23510,2744,1231.5,64170,162.1,18.16,657,2.06,30.83,35.66,11.1,4.22,9.58,3.59,0.873,1.038
15,3,1.49,101860,23190,2704,1229.4,63080,165.5,18.56,661,2.12,30.47,33.76,11.27,4.23,9.67,3.28,0.851,1.091
15,4,2.1,101380,23180,2697,1250,63410,167.1,18.71,675,1.99,30.48,32.9,11.26,4.11,9.28,3.72,0.9,1.041
15,5,1.53,100730,23010,2690,1252.6,62880,156.6,18.87,659,2.13,30.38,33.07,11.51,4.02,9.41,3.39,0.806,1.133
16,1,1.46,102240,23230,2701,1247.6,63120,166,18.58,656,2.13,30.8,33.37,11.34,4.13,9.41,3.53,0.831,1.102
