Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
4,1,1.74,99820,23330,2741,1187.5,63940,177.5,18.13,673,2.14,31.55,41.19,11.35,4.2,9.76,3.64,1.136,1.04
4,2,1.89,100060,23310,2743,1195.9,64630,172.9,18.14,664,2.15,32,40.36,10.54,4.17,9.71,3.63,1.093,1.128
4,3,1.5,99170,23180,2748,1194.9,65000,173.1,18.65,659,2.11,31.56,41.32,11.27,4.22,9.86,3.56,1.097,1.083
4,4,1.55,99350,23190,2744,1192.4,65050,179.8,18.63,680,2.04,31.93,40.2,11.59,4.16,9.76,3.59,1.074,1.061
4,5,1.64,99570,23240,2744,1201.5,65360,175.4,18.58,683,2.01,31.85,41.83,10.75,4.23,9.83,3.76,1.13,1.066
5,1,1.84,100830,23260,2699,1211.2,63760,170.6,18.18,675,2.07,30.77,42.7,11.03,4.22,9.6,3.4,1.038,1.093
5,2,1.68,101200,23220,2698,1209,63700,168.6,18.42,672,2.06,31.11,41.5,10.77,4.18,9.61,3.41,1.121,1.113
5,3,1.93,101400,23370,2712,1216,63860,169.5,18.4,678,2.09,31.39,40,11.01,4.21,9.82,3.71,1.144,1.092
5,4,2.02,101700,23000,2650,1218,63070,175.1,17.73,664,2.06,31.14,41.2,11.3,4.06,9.54,3.45,1.117,1.121
5,5,1.94,101400,23240,2682,1210,63820,174.3,18.33,672,2.04,31.45,38.2,10.66,4.13,9.63,3.4,1.021,1.088
6,1,1.57,97780,23540,2853,1178.6,67000,177.6,18.65,669,2.09,32.59,46.8,11.74,4.3,9.8,3.84,1.156,1.099
6,2,1.46,99010,23610,2848,1183.4,66420,179.8,18.17,674,2.1,32.86,44.55,11.51,4.35,10,3.88,1.216,1.032
